family_size,family,size,machine_a,machine_b,count_a_before_b,count_b_before_a,total_comparisons,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability
ta_50x20,ta,50x20,0,15,245,255,500,0.49,0.010000000000000009,15->0,0.51
ta_50x20,ta,50x20,0,16,238,262,500,0.476,0.02400000000000002,16->0,0.524
ta_50x20,ta,50x20,0,17,236,264,500,0.472,0.028000000000000025,17->0,0.528
ta_50x20,ta,50x20,0,18,240,260,500,0.48,0.020000000000000018,18->0,0.52
ta_50x20,ta,50x20,0,19,239,261,500,0.478,0.02200000000000002,19->0,0.522
ta_50x20,ta,50x20,1,2,257,243,500,0.514,0.014000000000000012,1->2,0.514
ta_50x20,ta,50x20,1,3,260,240,500,0.52,0.020000000000000018,1->3,0.52
ta_50x20,ta,50x20,1,4,274,226,500,0.548,0.04800000000000004,1->4,0.548
ta_50x20,ta,50x20,1,5,248,252,500,0.496,0.0040000000000000036,5->1,0.504
ta_50x20,ta,50x20,1,6,238,262,500,0.476,0.02400000000000002,6->1,0.524
ta_50x20,ta,50x20,1,7,252,248,500,0.504,0.0040000000000000036,1->7,0.504
ta_50x20,ta,50x20,1,8,275,225,500,0.55,0.050000000000000044,1->8,0.55
ta_50x20,ta,50x20,1,9,250,250,500,0.5,0.0,1->9,0.5
ta_50x20,ta,50x20,1,10,255,245,500,0.51,0.010000000000000009,1->10,0.51
ta_50x20,ta,50x20,1,11,248,252,500,0.496,0.0040000000000000036,11->1,0.504
ta_50x20,ta,50x20,1,12,228,272,500,0.456,0.043999999999999984,12->1,0.544
ta_50x20,ta,50x20,1,13,258,242,500,0.516,0.016000000000000014,1->13,0.516
ta_50x20,ta,50x20,1,14,249,251,500,0.498,0.0020000000000000018,14->1,0.502
ta_50x20,ta,50x20,1,15,258,242,500,0.516,0.016000000000000014,1->15,0.516
ta_50x20,ta,50x20,1,16,241,259,500,0.482,0.018000000000000016,16->1,0.518
ta_50x20,ta,50x20,1,17,241,259,500,0.482,0.018000000000000016,17->1,0.518
ta_50x20,ta,50x20,1,18,230,270,500,0.46,0.03999999999999998,18->1,0.54
ta_50x20,ta,50x20,1,19,245,255,500,0.49,0.010000000000000009,19->1,0.51
ta_50x20,ta,50x20,2,3,264,236,500,0.528,0.028000000000000025,2->3,0.528
ta_50x20,ta,50x20,2,4,269,231,500,0.538,0.038000000000000034,2->4,0.538
ta_50x20,ta,50x20,2,5,257,243,500,0.514,0.014000000000000012,2->5,0.514
ta_50x20,ta,50x20,2,6,244,256,500,0.488,0.01200000000000001,6->2,0.512
ta_50x20,ta,50x20,2,7,251,249,500,0.502,0.0020000000000000018,2->7,0.502
ta_50x20,ta,50x20,2,8,258,242,500,0.516,0.016000000000000014,2->8,0.516
ta_50x20,ta,50x20,2,9,244,256,500,0.488,0.01200000000000001,9->2,0.512
ta_50x20,ta,50x20,2,10,263,237,500,0.526,0.026000000000000023,2->10,0.526
ta_50x20,ta,50x20,2,11,240,260,500,0.48,0.020000000000000018,11->2,0.52
ta_50x20,ta,50x20,2,12,233,267,500,0.466,0.033999999999999975,12->2,0.534
ta_50x20,ta,50x20,2,13,263,237,500,0.526,0.026000000000000023,2->13,0.526
ta_50x20,ta,50x20,2,14,260,240,500,0.52,0.020000000000000018,2->14,0.52
ta_50x20,ta,50x20,2,15,257,243,500,0.514,0.014000000000000012,2->15,0.514
ta_50x20,ta,50x20,2,16,256,244,500,0.512,0.01200000000000001,2->16,0.512
ta_50x20,ta,50x20,2,17,253,247,500,0.506,0.006000000000000005,2->17,0.506
ta_50x20,ta,50x20,2,18,256,244,500,0.512,0.01200000000000001,2->18,0.512
ta_50x20,ta,50x20,2,19,250,250,500,0.5,0.0,2->19,0.5
ta_50x20,ta,50x20,3,4,257,243,500,0.514,0.014000000000000012,3->4,0.514
ta_50x20,ta,50x20,3,5,239,261,500,0.478,0.02200000000000002,5->3,0.522
ta_50x20,ta,50x20,3,6,235,265,500,0.47,0.030000000000000027,6->3,0.53
ta_50x20,ta,50x20,3,7,232,268,500,0.464,0.035999999999999976,7->3,0.536
ta_50x20,ta,50x20,3,8,266,234,500,0.532,0.03200000000000003,3->8,0.532
ta_50x20,ta,50x20,3,9,239,261,500,0.478,0.02200000000000002,9->3,0.522
ta_50x20,ta,50x20,3,10,255,245,500,0.51,0.010000000000000009,3->10,0.51
ta_50x20,ta,50x20,3,11,237,263,500,0.474,0.026000000000000023,11->3,0.526
ta_50x20,ta,50x20,3,12,248,252,500,0.496,0.0040000000000000036,12->3,0.504
ta_50x20,ta,50x20,3,13,272,228,500,0.544,0.04400000000000004,3->13,0.544
ta_50x20,ta,50x20,3,14,250,250,500,0.5,0.0,3->14,0.5
ta_50x20,ta,50x20,3,15,246,254,500,0.492,0.008000000000000007,15->3,0.508
ta_50x20,ta,50x20,3,16,244,256,500,0.488,0.01200000000000001,16->3,0.512
ta_50x20,ta,50x20,3,17,240,260,500,0.48,0.020000000000000018,17->3,0.52
ta_50x20,ta,50x20,3,18,242,258,500,0.484,0.016000000000000014,18->3,0.516
ta_50x20,ta,50x20,3,19,243,257,500,0.486,0.014000000000000012,19->3,0.514
ta_50x20,ta,50x20,4,5,240,260,500,0.48,0.020000000000000018,5->4,0.52
ta_50x20,ta,50x20,4,6,238,262,500,0.476,0.02400000000000002,6->4,0.524
ta_50x20,ta,50x20,4,7,222,278,500,0.444,0.055999999999999994,7->4,0.556
ta_50x20,ta,50x20,4,8,252,248,500,0.504,0.0040000000000000036,4->8,0.504
ta_50x20,ta,50x20,4,9,232,268,500,0.464,0.035999999999999976,9->4,0.536
ta_50x20,ta,50x20,4,10,238,262,500,0.476,0.02400000000000002,10->4,0.524
ta_50x20,ta,50x20,4,11,225,275,500,0.45,0.04999999999999999,11->4,0.55
ta_50x20,ta,50x20,4,12,228,272,500,0.456,0.043999999999999984,12->4,0.544
ta_50x20,ta,50x20,4,13,253,247,500,0.506,0.006000000000000005,4->13,0.506
ta_50x20,ta,50x20,4,14,242,258,500,0.484,0.016000000000000014,14->4,0.516
ta_50x20,ta,50x20,4,15,239,261,500,0.478,0.02200000000000002,15->4,0.522
ta_50x20,ta,50x20,4,16,231,269,500,0.462,0.03799999999999998,16->4,0.538
ta_50x20,ta,50x20,4,17,243,257,500,0.486,0.014000000000000012,17->4,0.514
ta_50x20,ta,50x20,4,18,224,276,500,0.448,0.05199999999999999,18->4,0.552
ta_50x20,ta,50x20,4,19,226,274,500,0.452,0.04799999999999999,19->4,0.548
ta_50x20,ta,50x20,5,6,245,255,500,0.49,0.010000000000000009,6->5,0.51
ta_50x20,ta,50x20,5,7,240,260,500,0.48,0.020000000000000018,7->5,0.52
ta_50x20,ta,50x20,5,8,268,232,500,0.536,0.03600000000000003,5->8,0.536
ta_50x20,ta,50x20,5,9,238,262,500,0.476,0.02400000000000002,9->5,0.524
ta_50x20,ta,50x20,5,10,272,228,500,0.544,0.04400000000000004,5->10,0.544
ta_50x20,ta,50x20,5,11,254,246,500,0.508,0.008000000000000007,5->11,0.508
ta_50x20,ta,50x20,5,12,254,246,500,0.508,0.008000000000000007,5->12,0.508
ta_50x20,ta,50x20,5,13,271,229,500,0.542,0.04200000000000004,5->13,0.542
ta_50x20,ta,50x20,5,14,258,242,500,0.516,0.016000000000000014,5->14,0.516
ta_50x20,ta,50x20,5,15,251,249,500,0.502,0.0020000000000000018,5->15,0.502
ta_50x20,ta,50x20,5,16,251,249,500,0.502,0.0020000000000000018,5->16,0.502
ta_50x20,ta,50x20,5,17,256,244,500,0.512,0.01200000000000001,5->17,0.512
ta_50x20,ta,50x20,5,18,244,256,500,0.488,0.01200000000000001,18->5,0.512
ta_50x20,ta,50x20,5,19,255,245,500,0.51,0.010000000000000009,5->19,0.51
ta_50x20,ta,50x20,6,7,248,252,500,0.496,0.0040000000000000036,7->6,0.504
ta_50x20,ta,50x20,6,8,262,238,500,0.524,0.02400000000000002,6->8,0.524
ta_50x20,ta,50x20,6,9,250,250,500,0.5,0.0,6->9,0.5
ta_50x20,ta,50x20,6,10,257,243,500,0.514,0.014000000000000012,6->10,0.514
ta_50x20,ta,50x20,6,11,250,250,500,0.5,0.0,6->11,0.5
ta_50x20,ta,50x20,6,12,240,260,500,0.48,0.020000000000000018,12->6,0.52
ta_50x20,ta,50x20,6,13,265,235,500,0.53,0.030000000000000027,6->13,0.53
ta_50x20,ta,50x20,6,14,254,246,500,0.508,0.008000000000000007,6->14,0.508
ta_50x20,ta,50x20,6,15,258,242,500,0.516,0.016000000000000014,6->15,0.516
ta_50x20,ta,50x20,6,16,253,247,500,0.506,0.006000000000000005,6->16,0.506
ta_50x20,ta,50x20,6,17,239,261,500,0.478,0.02200000000000002,17->6,0.522
ta_50x20,ta,50x20,6,18,241,259,500,0.482,0.018000000000000016,18->6,0.518
ta_50x20,ta,50x20,6,19,249,251,500,0.498,0.0020000000000000018,19->6,0.502
ta_50x20,ta,50x20,7,8,262,238,500,0.524,0.02400000000000002,7->8,0.524
ta_50x20,ta,50x20,7,9,244,256,500,0.488,0.01200000000000001,9->7,0.512
ta_50x20,ta,50x20,7,10,254,246,500,0.508,0.008000000000000007,7->10,0.508
ta_50x20,ta,50x20,7,11,250,250,500,0.5,0.0,7->11,0.5
ta_50x20,ta,50x20,7,12,252,248,500,0.504,0.0040000000000000036,7->12,0.504
ta_50x20,ta,50x20,7,13,274,226,500,0.548,0.04800000000000004,7->13,0.548
ta_50x20,ta,50x20,7,14,259,241,500,0.518,0.018000000000000016,7->14,0.518
ta_50x20,ta,50x20,7,15,261,239,500,0.522,0.02200000000000002,7->15,0.522
ta_50x20,ta,50x20,7,16,242,258,500,0.484,0.016000000000000014,16->7,0.516
ta_50x20,ta,50x20,7,17,256,244,500,0.512,0.01200000000000001,7->17,0.512
ta_50x20,ta,50x20,7,18,258,242,500,0.516,0.016000000000000014,7->18,0.516
ta_50x20,ta,50x20,7,19,254,246,500,0.508,0.008000000000000007,7->19,0.508
ta_50x20,ta,50x20,8,9,228,272,500,0.456,0.043999999999999984,9->8,0.544
ta_50x20,ta,50x20,8,10,248,252,500,0.496,0.0040000000000000036,10->8,0.504
ta_50x20,ta,50x20,8,11,226,274,500,0.452,0.04799999999999999,11->8,0.548
ta_50x20,ta,50x20,8,12,223,277,500,0.446,0.05399999999999999,12->8,0.554
ta_50x20,ta,50x20,8,13,258,242,500,0.516,0.016000000000000014,8->13,0.516
ta_50x20,ta,50x20,8,14,245,255,500,0.49,0.010000000000000009,14->8,0.51
ta_50x20,ta,50x20,8,15,236,264,500,0.472,0.028000000000000025,15->8,0.528
ta_50x20,ta,50x20,8,16,238,262,500,0.476,0.02400000000000002,16->8,0.524
ta_50x20,ta,50x20,8,17,241,259,500,0.482,0.018000000000000016,17->8,0.518
ta_50x20,ta,50x20,8,18,232,268,500,0.464,0.035999999999999976,18->8,0.536
ta_50x20,ta,50x20,8,19,241,259,500,0.482,0.018000000000000016,19->8,0.518
ta_50x20,ta,50x20,9,10,264,236,500,0.528,0.028000000000000025,9->10,0.528
ta_50x20,ta,50x20,9,11,247,253,500,0.494,0.006000000000000005,11->9,0.506
ta_50x20,ta,50x20,9,12,245,255,500,0.49,0.010000000000000009,12->9,0.51
ta_50x20,ta,50x20,9,13,276,224,500,0.552,0.052000000000000046,9->13,0.552
ta_50x20,ta,50x20,9,14,250,250,500,0.5,0.0,9->14,0.5
ta_50x20,ta,50x20,9,15,257,243,500,0.514,0.014000000000000012,9->15,0.514
ta_50x20,ta,50x20,9,16,257,243,500,0.514,0.014000000000000012,9->16,0.514
ta_50x20,ta,50x20,9,17,253,247,500,0.506,0.006000000000000005,9->17,0.506
ta_50x20,ta,50x20,9,18,255,245,500,0.51,0.010000000000000009,9->18,0.51
ta_50x20,ta,50x20,9,19,267,233,500,0.534,0.03400000000000003,9->19,0.534
ta_50x20,ta,50x20,10,11,238,262,500,0.476,0.02400000000000002,11->10,0.524
ta_50x20,ta,50x20,10,12,240,260,500,0.48,0.020000000000000018,12->10,0.52
ta_50x20,ta,50x20,10,13,264,236,500,0.528,0.028000000000000025,10->13,0.528
ta_50x20,ta,50x20,10,14,245,255,500,0.49,0.010000000000000009,14->10,0.51
ta_50x20,ta,50x20,10,15,254,246,500,0.508,0.008000000000000007,10->15,0.508
ta_50x20,ta,50x20,10,16,247,253,500,0.494,0.006000000000000005,16->10,0.506
ta_50x20,ta,50x20,10,17,235,265,500,0.47,0.030000000000000027,17->10,0.53
ta_50x20,ta,50x20,10,18,242,258,500,0.484,0.016000000000000014,18->10,0.516
ta_50x20,ta,50x20,10,19,246,254,500,0.492,0.008000000000000007,19->10,0.508
ta_50x20,ta,50x20,11,12,243,257,500,0.486,0.014000000000000012,12->11,0.514
ta_50x20,ta,50x20,11,13,254,246,500,0.508,0.008000000000000007,11->13,0.508
ta_50x20,ta,50x20,11,14,263,237,500,0.526,0.026000000000000023,11->14,0.526
ta_50x20,ta,50x20,11,15,266,234,500,0.532,0.03200000000000003,11->15,0.532
ta_50x20,ta,50x20,11,16,266,234,500,0.532,0.03200000000000003,11->16,0.532
ta_50x20,ta,50x20,11,17,261,239,500,0.522,0.02200000000000002,11->17,0.522
ta_50x20,ta,50x20,11,18,246,254,500,0.492,0.008000000000000007,18->11,0.508
ta_50x20,ta,50x20,11,19,269,231,500,0.538,0.038000000000000034,11->19,0.538
ta_50x20,ta,50x20,12,13,278,222,500,0.556,0.05600000000000005,12->13,0.556
ta_50x20,ta,50x20,12,14,269,231,500,0.538,0.038000000000000034,12->14,0.538
ta_50x20,ta,50x20,12,15,251,249,500,0.502,0.0020000000000000018,12->15,0.502
ta_50x20,ta,50x20,12,16,250,250,500,0.5,0.0,12->16,0.5
ta_50x20,ta,50x20,12,17,248,252,500,0.496,0.0040000000000000036,17->12,0.504
ta_50x20,ta,50x20,12,18,258,242,500,0.516,0.016000000000000014,12->18,0.516
ta_50x20,ta,50x20,12,19,265,235,500,0.53,0.030000000000000027,12->19,0.53
ta_50x20,ta,50x20,13,14,244,256,500,0.488,0.01200000000000001,14->13,0.512
ta_50x20,ta,50x20,13,15,248,252,500,0.496,0.0040000000000000036,15->13,0.504
ta_50x20,ta,50x20,13,16,230,270,500,0.46,0.03999999999999998,16->13,0.54
ta_50x20,ta,50x20,13,17,229,271,500,0.458,0.04199999999999998,17->13,0.542
ta_50x20,ta,50x20,13,18,230,270,500,0.46,0.03999999999999998,18->13,0.54
ta_50x20,ta,50x20,13,19,230,270,500,0.46,0.03999999999999998,19->13,0.54
ta_50x20,ta,50x20,14,15,241,259,500,0.482,0.018000000000000016,15->14,0.518
ta_50x20,ta,50x20,14,16,248,252,500,0.496,0.0040000000000000036,16->14,0.504
ta_50x20,ta,50x20,14,17,233,267,500,0.466,0.033999999999999975,17->14,0.534
ta_50x20,ta,50x20,14,18,232,268,500,0.464,0.035999999999999976,18->14,0.536
ta_50x20,ta,50x20,14,19,230,270,500,0.46,0.03999999999999998,19->14,0.54
ta_50x20,ta,50x20,15,16,250,250,500,0.5,0.0,15->16,0.5
ta_50x20,ta,50x20,15,17,252,248,500,0.504,0.0040000000000000036,15->17,0.504
ta_50x20,ta,50x20,15,18,244,256,500,0.488,0.01200000000000001,18->15,0.512
ta_50x20,ta,50x20,15,19,254,246,500,0.508,0.008000000000000007,15->19,0.508
ta_50x20,ta,50x20,16,17,236,264,500,0.472,0.028000000000000025,17->16,0.528
ta_50x20,ta,50x20,16,18,236,264,500,0.472,0.028000000000000025,18->16,0.528
ta_50x20,ta,50x20,16,19,248,252,500,0.496,0.0040000000000000036,19->16,0.504
ta_50x20,ta,50x20,17,18,244,256,500,0.488,0.01200000000000001,18->17,0.512
ta_50x20,ta,50x20,17,19,248,252,500,0.496,0.0040000000000000036,19->17,0.504
ta_50x20,ta,50x20,18,19,268,232,500,0.536,0.03600000000000003,18->19,0.536
yn_20x20,yn,20x20,0,1,41,39,80,0.5125,0.012499999999999956,0->1,0.5125
yn_20x20,yn,20x20,0,2,34,46,80,0.425,0.07500000000000001,2->0,0.575
yn_20x20,yn,20x20,0,3,43,37,80,0.5375,0.03749999999999998,0->3,0.5375
yn_20x20,yn,20x20,0,4,34,46,80,0.425,0.07500000000000001,4->0,0.575
yn_20x20,yn,20x20,0,5,38,42,80,0.475,0.025000000000000022,5->0,0.525
yn_20x20,yn,20x20,0,6,37,43,80,0.4625,0.03749999999999998,6->0,0.5375
yn_20x20,yn,20x20,0,7,34,46,80,0.425,0.07500000000000001,7->0,0.575
yn_20x20,yn,20x20,0,8,39,41,80,0.4875,0.012500000000000011,8->0,0.5125
yn_20x20,yn,20x20,0,9,45,35,80,0.5625,0.0625,0->9,0.5625
yn_20x20,yn,20x20,0,10,43,37,80,0.5375,0.03749999999999998,0->10,0.5375
yn_20x20,yn,20x20,0,11,39,41,80,0.4875,0.012500000000000011,11->0,0.5125
yn_20x20,yn,20x20,0,12,44,36,80,0.55,0.050000000000000044,0->12,0.55
yn_20x20,yn,20x20,0,13,37,43,80,0.4625,0.03749999999999998,13->0,0.5375
yn_20x20,yn,20x20,0,14,45,35,80,0.5625,0.0625,0->14,0.5625
yn_20x20,yn,20x20,0,15,45,35,80,0.5625,0.0625,0->15,0.5625
yn_20x20,yn,20x20,0,16,32,48,80,0.4,0.09999999999999998,16->0,0.6
yn_20x20,yn,20x20,0,17,36,44,80,0.45,0.04999999999999999,17->0,0.55
yn_20x20,yn,20x20,0,18,43,37,80,0.5375,0.03749999999999998,0->18,0.5375
yn_20x20,yn,20x20,0,19,49,31,80,0.6125,0.11250000000000004,0->19,0.6125
yn_20x20,yn,20x20,1,2,34,46,80,0.425,0.07500000000000001,2->1,0.575
yn_20x20,yn,20x20,1,3,35,45,80,0.4375,0.0625,3->1,0.5625
yn_20x20,yn,20x20,1,4,42,38,80,0.525,0.025000000000000022,1->4,0.525
yn_20x20,yn,20x20,1,5,44,36,80,0.55,0.050000000000000044,1->5,0.55
yn_20x20,yn,20x20,1,6,35,45,80,0.4375,0.0625,6->1,0.5625
yn_20x20,yn,20x20,1,7,37,43,80,0.4625,0.03749999999999998,7->1,0.5375
yn_20x20,yn,20x20,1,8,44,36,80,0.55,0.050000000000000044,1->8,0.55
yn_20x20,yn,20x20,1,9,42,38,80,0.525,0.025000000000000022,1->9,0.525
yn_20x20,yn,20x20,1,10,42,38,80,0.525,0.025000000000000022,1->10,0.525
yn_20x20,yn,20x20,1,11,47,33,80,0.5875,0.08750000000000002,1->11,0.5875
yn_20x20,yn,20x20,1,12,49,31,80,0.6125,0.11250000000000004,1->12,0.6125
yn_20x20,yn,20x20,1,13,32,48,80,0.4,0.09999999999999998,13->1,0.6
yn_20x20,yn,20x20,1,14,40,40,80,0.5,0.0,1->14,0.5
yn_20x20,yn,20x20,1,15,45,35,80,0.5625,0.0625,1->15,0.5625
yn_20x20,yn,20x20,1,16,40,40,80,0.5,0.0,1->16,0.5
yn_20x20,yn,20x20,1,17,40,40,80,0.5,0.0,1->17,0.5
yn_20x20,yn,20x20,1,18,41,39,80,0.5125,0.012499999999999956,1->18,0.5125
yn_20x20,yn,20x20,1,19,57,23,80,0.7125,0.21250000000000002,1->19,0.7125
yn_20x20,yn,20x20,2,3,38,42,80,0.475,0.025000000000000022,3->2,0.525
yn_20x20,yn,20x20,2,4,38,42,80,0.475,0.025000000000000022,4->2,0.525
yn_20x20,yn,20x20,2,5,42,38,80,0.525,0.025000000000000022,2->5,0.525
yn_20x20,yn,20x20,2,6,33,47,80,0.4125,0.08750000000000002,6->2,0.5875
yn_20x20,yn,20x20,2,7,35,45,80,0.4375,0.0625,7->2,0.5625
yn_20x20,yn,20x20,2,8,44,36,80,0.55,0.050000000000000044,2->8,0.55
yn_20x20,yn,20x20,2,9,38,42,80,0.475,0.025000000000000022,9->2,0.525
yn_20x20,yn,20x20,2,10,38,42,80,0.475,0.025000000000000022,10->2,0.525
yn_20x20,yn,20x20,2,11,51,29,80,0.6375,0.13749999999999996,2->11,0.6375
yn_20x20,yn,20x20,2,12,50,30,80,0.625,0.125,2->12,0.625
yn_20x20,yn,20x20,2,13,39,41,80,0.4875,0.012500000000000011,13->2,0.5125
yn_20x20,yn,20x20,2,14,49,31,80,0.6125,0.11250000000000004,2->14,0.6125
yn_20x20,yn,20x20,2,15,46,34,80,0.575,0.07499999999999996,2->15,0.575
yn_20x20,yn,20x20,2,16,37,43,80,0.4625,0.03749999999999998,16->2,0.5375
yn_20x20,yn,20x20,2,17,43,37,80,0.5375,0.03749999999999998,2->17,0.5375
yn_20x20,yn,20x20,2,18,45,35,80,0.5625,0.0625,2->18,0.5625
yn_20x20,yn,20x20,2,19,55,25,80,0.6875,0.1875,2->19,0.6875
yn_20x20,yn,20x20,3,4,42,38,80,0.525,0.025000000000000022,3->4,0.525
yn_20x20,yn,20x20,3,5,47,33,80,0.5875,0.08750000000000002,3->5,0.5875
yn_20x20,yn,20x20,3,6,43,37,80,0.5375,0.03749999999999998,3->6,0.5375
yn_20x20,yn,20x20,3,7,35,45,80,0.4375,0.0625,7->3,0.5625
yn_20x20,yn,20x20,3,8,43,37,80,0.5375,0.03749999999999998,3->8,0.5375
yn_20x20,yn,20x20,3,9,47,33,80,0.5875,0.08750000000000002,3->9,0.5875
yn_20x20,yn,20x20,3,10,39,41,80,0.4875,0.012500000000000011,10->3,0.5125
yn_20x20,yn,20x20,3,11,46,34,80,0.575,0.07499999999999996,3->11,0.575
yn_20x20,yn,20x20,3,12,46,34,80,0.575,0.07499999999999996,3->12,0.575
yn_20x20,yn,20x20,3,13,32,48,80,0.4,0.09999999999999998,13->3,0.6
yn_20x20,yn,20x20,3,14,48,32,80,0.6,0.09999999999999998,3->14,0.6
yn_20x20,yn,20x20,3,15,49,31,80,0.6125,0.11250000000000004,3->15,0.6125
yn_20x20,yn,20x20,3,16,35,45,80,0.4375,0.0625,16->3,0.5625
yn_20x20,yn,20x20,3,17,40,40,80,0.5,0.0,3->17,0.5
yn_20x20,yn,20x20,3,18,46,34,80,0.575,0.07499999999999996,3->18,0.575
yn_20x20,yn,20x20,3,19,47,33,80,0.5875,0.08750000000000002,3->19,0.5875
yn_20x20,yn,20x20,4,5,40,40,80,0.5,0.0,4->5,0.5
yn_20x20,yn,20x20,4,6,37,43,80,0.4625,0.03749999999999998,6->4,0.5375
yn_20x20,yn,20x20,4,7,34,46,80,0.425,0.07500000000000001,7->4,0.575
yn_20x20,yn,20x20,4,8,41,39,80,0.5125,0.012499999999999956,4->8,0.5125
yn_20x20,yn,20x20,4,9,40,40,80,0.5,0.0,4->9,0.5
yn_20x20,yn,20x20,4,10,41,39,80,0.5125,0.012499999999999956,4->10,0.5125
yn_20x20,yn,20x20,4,11,40,40,80,0.5,0.0,4->11,0.5
yn_20x20,yn,20x20,4,12,42,38,80,0.525,0.025000000000000022,4->12,0.525
yn_20x20,yn,20x20,4,13,35,45,80,0.4375,0.0625,13->4,0.5625
yn_20x20,yn,20x20,4,14,43,37,80,0.5375,0.03749999999999998,4->14,0.5375
yn_20x20,yn,20x20,4,15,45,35,80,0.5625,0.0625,4->15,0.5625
yn_20x20,yn,20x20,4,16,36,44,80,0.45,0.04999999999999999,16->4,0.55
yn_20x20,yn,20x20,4,17,39,41,80,0.4875,0.012500000000000011,17->4,0.5125
yn_20x20,yn,20x20,4,18,42,38,80,0.525,0.025000000000000022,4->18,0.525
yn_20x20,yn,20x20,4,19,47,33,80,0.5875,0.08750000000000002,4->19,0.5875
yn_20x20,yn,20x20,5,6,33,47,80,0.4125,0.08750000000000002,6->5,0.5875
yn_20x20,yn,20x20,5,7,37,43,80,0.4625,0.03749999999999998,7->5,0.5375
yn_20x20,yn,20x20,5,8,41,39,80,0.5125,0.012499999999999956,5->8,0.5125
yn_20x20,yn,20x20,5,9,43,37,80,0.5375,0.03749999999999998,5->9,0.5375
yn_20x20,yn,20x20,5,10,42,38,80,0.525,0.025000000000000022,5->10,0.525
yn_20x20,yn,20x20,5,11,46,34,80,0.575,0.07499999999999996,5->11,0.575
yn_20x20,yn,20x20,5,12,40,40,80,0.5,0.0,5->12,0.5
yn_20x20,yn,20x20,5,13,31,49,80,0.3875,0.11249999999999999,13->5,0.6125
yn_20x20,yn,20x20,5,14,44,36,80,0.55,0.050000000000000044,5->14,0.55
yn_20x20,yn,20x20,5,15,44,36,80,0.55,0.050000000000000044,5->15,0.55
yn_20x20,yn,20x20,5,16,41,39,80,0.5125,0.012499999999999956,5->16,0.5125
yn_20x20,yn,20x20,5,17,37,43,80,0.4625,0.03749999999999998,17->5,0.5375
yn_20x20,yn,20x20,5,18,42,38,80,0.525,0.025000000000000022,5->18,0.525
yn_20x20,yn,20x20,5,19,52,28,80,0.65,0.15000000000000002,5->19,0.65
yn_20x20,yn,20x20,6,7,44,36,80,0.55,0.050000000000000044,6->7,0.55
yn_20x20,yn,20x20,6,8,42,38,80,0.525,0.025000000000000022,6->8,0.525
yn_20x20,yn,20x20,6,9,49,31,80,0.6125,0.11250000000000004,6->9,0.6125
yn_20x20,yn,20x20,6,10,45,35,80,0.5625,0.0625,6->10,0.5625
yn_20x20,yn,20x20,6,11,50,30,80,0.625,0.125,6->11,0.625
yn_20x20,yn,20x20,6,12,46,34,80,0.575,0.07499999999999996,6->12,0.575
yn_20x20,yn,20x20,6,13,33,47,80,0.4125,0.08750000000000002,13->6,0.5875
yn_20x20,yn,20x20,6,14,43,37,80,0.5375,0.03749999999999998,6->14,0.5375
yn_20x20,yn,20x20,6,15,46,34,80,0.575,0.07499999999999996,6->15,0.575
yn_20x20,yn,20x20,6,16,41,39,80,0.5125,0.012499999999999956,6->16,0.5125
yn_20x20,yn,20x20,6,17,39,41,80,0.4875,0.012500000000000011,17->6,0.5125
yn_20x20,yn,20x20,6,18,46,34,80,0.575,0.07499999999999996,6->18,0.575
yn_20x20,yn,20x20,6,19,61,19,80,0.7625,0.26249999999999996,6->19,0.7625
yn_20x20,yn,20x20,7,8,51,29,80,0.6375,0.13749999999999996,7->8,0.6375
yn_20x20,yn,20x20,7,9,49,31,80,0.6125,0.11250000000000004,7->9,0.6125
yn_20x20,yn,20x20,7,10,45,35,80,0.5625,0.0625,7->10,0.5625
yn_20x20,yn,20x20,7,11,47,33,80,0.5875,0.08750000000000002,7->11,0.5875
yn_20x20,yn,20x20,7,12,47,33,80,0.5875,0.08750000000000002,7->12,0.5875
yn_20x20,yn,20x20,7,13,33,47,80,0.4125,0.08750000000000002,13->7,0.5875
yn_20x20,yn,20x20,7,14,51,29,80,0.6375,0.13749999999999996,7->14,0.6375
yn_20x20,yn,20x20,7,15,48,32,80,0.6,0.09999999999999998,7->15,0.6
yn_20x20,yn,20x20,7,16,43,37,80,0.5375,0.03749999999999998,7->16,0.5375
yn_20x20,yn,20x20,7,17,40,40,80,0.5,0.0,7->17,0.5
yn_20x20,yn,20x20,7,18,50,30,80,0.625,0.125,7->18,0.625
yn_20x20,yn,20x20,7,19,57,23,80,0.7125,0.21250000000000002,7->19,0.7125
yn_20x20,yn,20x20,8,9,40,40,80,0.5,0.0,8->9,0.5
yn_20x20,yn,20x20,8,10,40,40,80,0.5,0.0,8->10,0.5
yn_20x20,yn,20x20,8,11,44,36,80,0.55,0.050000000000000044,8->11,0.55
yn_20x20,yn,20x20,8,12,38,42,80,0.475,0.025000000000000022,12->8,0.525
yn_20x20,yn,20x20,8,13,27,53,80,0.3375,0.16249999999999998,13->8,0.6625
yn_20x20,yn,20x20,8,14,39,41,80,0.4875,0.012500000000000011,14->8,0.5125
yn_20x20,yn,20x20,8,15,37,43,80,0.4625,0.03749999999999998,15->8,0.5375
yn_20x20,yn,20x20,8,16,35,45,80,0.4375,0.0625,16->8,0.5625
yn_20x20,yn,20x20,8,17,33,47,80,0.4125,0.08750000000000002,17->8,0.5875
